ticker,exchange,assetType,priceCurrency,startDate,endDate
ABLGF,OTCMKTS,Stock,USD,2005-07-14,2019-11-27
ABLIX,NMFQS,Mutual Fund,USD,2008-12-29,2019-11-29
ABLOX,NMFQS,Mutual Fund,USD,1989-09-08,2019-11-29
ABLPX,NMFQS,Mutual Fund,USD,2008-12-29,2019-11-29
ABLRX,NMFQS,Mutual Fund,USD,2008-12-29,2019-11-29
ABLSQ,NASDAQ,Stock,USD,,
ABLSX,NMFQS,Mutual Fund,USD,2005-05-31,2019-11-29
ABLT,PINK,Stock,USD,2001-01-02,2019-11-29
ABLX,NASDAQ,Stock,USD,2017-10-20,2018-06-22
ABLYF,PINK,Stock,USD,2009-12-03,2019-04-30
ABLYX,NMFQS,Mutual Fund,USD,2009-08-03,2019-11-29
ABLZF,PINK,Stock,USD,2007-07-25,2019-11-29
ABM,NYSE,Stock,USD,1984-07-19,2019-11-29
ABMAX,NMFQS,Mutual Fund,USD,2010-05-17,2019-11-29
ABMBF,PINK,Stock,USD,2007-07-13,2019-11-29
ABMC,PINK,Stock,USD,1997-02-14,2019-11-29
ABMD,NASDAQ,Stock,USD,1987-07-30,2019-11-29
ABMIX,NMFQS,Mutual Fund,USD,2004-07-06,2019-11-29
ABML,OTCQB,Stock,USD,2017-09-22,2019-11-29
ABMMF,OTCMKTS,Stock,USD,2017-11-03,2018-05-21
ABMRF,PINK,Stock,USD,2017-04-25,2019-11-06
ABMRX,NMFQS,Mutual Fund,USD,2007-09-04,2015-11-20
ABMT,OTCMKTS,Stock,USD,2008-02-21,2019-11-29
ABMTX,NMFQS,Mutual Fund,USD,,
ABNAF,OTCQB,Stock,USD,2000-02-23,2019-11-29
ABNAX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNCX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNDX,NMFQS,Mutual Fund,USD,1986-01-02,2019-11-29
ABNFX,NMFQS,Mutual Fund,USD,2008-08-01,2019-11-29
ABNIX,NMFQS,Mutual Fund,USD,2009-07-20,2019-11-29
ABNJ,NASDAQ,Stock,USD,,
ABNK,PINK,Stock,USD,2006-09-11,2019-11-27
ABNK1,NASDAQ,Stock,USD,,
ABNKQ,,Stock,USD,,
ABNKX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNOX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNRX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNRY,PINK,Stock,USD,2017-10-05,2019-08-08
ABNTX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNYX,NMFQS,Mutual Fund,USD,2010-01-27,2019-11-29
ABNZX,NMFQS,Mutual Fund,USD,2014-12-15,2019-11-29
ABOSQ,OTCBB,Stock,USD,2003-12-05,2009-10-02
ABOV,NASDAQ,Stock,USD,,
ABP,,Stock,USD,,
ABP1,,Stock,USD,,
